date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:55	111272/111272	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:26%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-grid-wide.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-grid-wide.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:55	109124/109124	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:23%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-image-with-caption.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-image-with-caption.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:56	115292/115292	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:27%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-with-caption-video.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-with-caption-video.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:56	109616/109616	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:25%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-grid-metro-01.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-grid-metro-01.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:57	99975/99975	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:25%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-grid-metro-03.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-grid-metro-03.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:57	110364/110364	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:25%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-grid-metro-02.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-grid-metro-02.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:58	111692/111692	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:19%20GMT	https://demo.hasthemes.com/brook-preview/porfolio-grid-masonry-nogap.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/porfolio-grid-masonry-nogap.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:35:59	117633/117633	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:19%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-ajax-filter.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-ajax-filter.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:00	115105/115105	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:26%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-static-filter.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-static-filter.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:00	142943/142943	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:26%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-overlay.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-overlay.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:01	108249/108249	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:23%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-right.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-right.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:01	108304/108304	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:24%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:01	108069/108069	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:23%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-left-wide.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-left-wide.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:01	107652/107652	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:23%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-right-wide.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-right-wide.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:02	113035/113035	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:19%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-01.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-01.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:02	112772/112772	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:21%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-02.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-02.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:03	112079/112079	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:20%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-03.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-03.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:04	111413/111413	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:20%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-04.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-04.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:05	111079/111079	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:21%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-05.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-05.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:06	115584/115584	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:22%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-06.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-06.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:07	117796/117796	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:22%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-07.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-07.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:07	116995/116995	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:22%20GMT	https://demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-08.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/portfolio-details-custom-layout-08.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:08	111697/111697	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:48%20GMT	https://demo.hasthemes.com/brook-preview/brand.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/brand.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:09	115115/115115	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:55%20GMT	https://demo.hasthemes.com/brook-preview/flexible-image-slider.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/flexible-image-slider.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:09	116705/116705	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:50%20GMT	https://demo.hasthemes.com/brook-preview/carousel-slider.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/carousel-slider.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:10	135953/135953	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:41%20GMT	https://demo.hasthemes.com/brook-preview/team.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/team.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:11	112346/112346	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:49%20GMT	https://demo.hasthemes.com/brook-preview/call-to-action-banner.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/call-to-action-banner.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:11	116255/116255	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:28%20GMT	https://demo.hasthemes.com/brook-preview/pricing-box.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/pricing-box.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:12	108696/108696	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:16%20GMT	https://demo.hasthemes.com/brook-preview/instagram.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/instagram.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:12	106539/106539	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:53%20GMT	https://demo.hasthemes.com/brook-preview/countdown-clocks.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/countdown-clocks.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:12	108621/108621	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:53%20GMT	https://demo.hasthemes.com/brook-preview/counters.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/counters.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:13	115193/115193	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:29%20GMT	https://demo.hasthemes.com/brook-preview/progress-charts.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/progress-charts.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:14	134877/134877	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:58%20GMT	https://demo.hasthemes.com/brook-preview/icon-boxes.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/icon-boxes.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:15	162227/162227	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:41%20GMT	https://demo.hasthemes.com/brook-preview/testimonial.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/testimonial.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:16	112387/112387	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:54%20GMT	https://demo.hasthemes.com/brook-preview/dividers.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/dividers.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:16	113060/113060	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:37%20GMT	https://demo.hasthemes.com/brook-preview/tabs.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/tabs.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:17	108989/108989	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:52%20GMT	https://demo.hasthemes.com/brook-preview/contact.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/contact.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:19	156172/156172	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:57%20GMT	https://demo.hasthemes.com/brook-preview/google-map.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/google-map.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:20	112458/112458	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:32%20GMT	https://demo.hasthemes.com/brook-preview/social-network.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/social-network.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:21	133015/133015	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:55%20GMT	https://demo.hasthemes.com/brook-preview/gallery.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/gallery.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:21	108093/108093	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:18%20GMT	https://demo.hasthemes.com/brook-preview/popup-video.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/popup-video.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:22	110440/110440	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:58%20GMT	https://demo.hasthemes.com/brook-preview/gradation.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/gradation.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:22	141179/141179	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:29%20GMT	https://demo.hasthemes.com/brook-preview/rows-and-columns.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/rows-and-columns.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:23	106129/106129	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:17%20GMT	https://demo.hasthemes.com/brook-preview/message-box.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/message-box.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:24	117608/117608	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:40%20GMT	https://demo.hasthemes.com/brook-preview/accordion.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/accordion.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:25	108172/108172	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:49%20GMT	https://demo.hasthemes.com/brook-preview/buttons.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/buttons.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:26	112942/112942	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:42%20GMT	https://demo.hasthemes.com/brook-preview/typography.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/typography.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:26	106721/106721	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:42%20GMT	https://demo.hasthemes.com/brook-preview/typed-text.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/typed-text.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:27	127081/127081	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:16%20GMT	https://demo.hasthemes.com/brook-preview/lists.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/lists.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:27	111404/111404	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:37:29%20GMT	https://demo.hasthemes.com/brook-preview/pricing-table.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/pricing-table.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:28	128003/128003	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:48%20GMT	https://demo.hasthemes.com/brook-preview/blog-standard-list.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/blog-standard-list.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
14:36:28	126024/126024	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Aug%202019%2008:36:40%20GMT	https://demo.hasthemes.com/brook-preview/blog-creative.html	C:/Users/pangg/Documents/Titipan/Febby/Febby%20galau/demo.hasthemes.com/brook-preview/blog-creative.html	(from https://demo.hasthemes.com/brook-preview/index-design-studio.html)
